date,clock,open_eurusd,high_eurusd,low_eurusd,close_eurusd,tikvol_eurusd,open_audusd,high_audusd,low_audusd,close_audusd,tikvol_audusd,open_eurgbp,high_eurgbp,low_eurgbp,close_eurgbp,tikvol_eurgbp,open_gbpusd,high_gbpusd,low_gbpusd,close_gbpusd,tikvol_gbpusd,open_nzdusd,high_nzdusd,low_nzdusd,close_nzdusd,tikvol_nzdusd,open_usdchf,high_usdchf,low_usdchf,close_usdchf,tikvol_usdchf,open_usdjpy,high_usdjpy,low_usdjpy,close_usdjpy,tikvol_usdjpy
2023.10.19,01:00:00,1.05348,1.05389,1.05345,1.05355,1329,0.63342,0.63382,0.63281,0.63288,1104,0.86748,0.86786,0.86747,0.86759,610,1.21409,1.21454,1.21388,1.21403,1683,0.58558,0.58559,0.58489,0.58493,834,1.05348,1.05389,1.05345,1.05355,1329,1.05348,1.05389,1.05345,1.05355,1329
2023.10.19,02:00:00,1.05362,1.05390,1.05357,1.05371,1542,0.63295,0.63322,0.63279,0.63321,2239,0.86769,0.86792,0.86767,0.86787,739,1.21410,1.21439,1.21404,1.21408,1905,0.58500,0.58536,0.58496,0.58527,812,1.05362,1.05390,1.05357,1.05371,1542,1.05362,1.05390,1.05357,1.05371,1542
2023.10.19,03:00:00,1.05371,1.05392,1.05315,1.05382,4592,0.63321,0.63362,0.63113,0.63166,4271,0.86779,0.86794,0.86762,0.86785,981,1.21408,1.21453,1.21355,1.21408,4142,0.58528,0.58576,0.58413,0.58465,2856,1.05371,1.05392,1.05315,1.05382,4592,1.05371,1.05392,1.05315,1.05382,4592
2023.10.19,04:00:00,1.05382,1.05412,1.05313,1.05356,5538,0.63164,0.63206,0.62999,0.63042,4367,0.86784,0.86823,0.86778,0.86812,1219,1.21408,1.21445,1.21312,1.21342,5277,0.58464,0.58521,0.58346,0.58363,2908,1.05382,1.05412,1.05313,1.05356,5538,1.05382,1.05412,1.05313,1.05356,5538
2023.10.19,05:00:00,1.05356,1.05388,1.05334,1.05342,3580,0.63042,0.63051,0.62951,0.63010,3214,0.86813,0.86834,0.86808,0.86826,884,1.21342,1.21376,1.21309,1.21320,3486,0.58363,0.58370,0.58314,0.58327,1953,1.05356,1.05388,1.05334,1.05342,3580,1.05356,1.05388,1.05334,1.05342,3580
2023.10.19,06:00:00,1.05342,1.05362,1.05314,1.05331,2949,0.63010,0.63044,0.62954,0.62988,2606,0.86818,0.86853,0.86811,0.86843,687,1.21320,1.21351,1.21258,1.21268,2663,0.58327,0.58355,0.58256,0.58262,1512,1.05342,1.05362,1.05314,1.05331,2949,1.05342,1.05362,1.05314,1.05331,2949
2023.10.19,07:00:00,1.05331,1.05343,1.05295,1.05327,2706,0.62988,0.63033,0.62985,0.63012,1689,0.86843,0.86862,0.86830,0.86854,873,1.21268,1.21297,1.21230,1.21247,2244,0.58262,0.58297,0.58237,0.58254,1415,1.05331,1.05343,1.05295,1.05327,2706,1.05331,1.05343,1.05295,1.05327,2706
2023.10.19,08:00:00,1.05327,1.05342,1.05293,1.05325,4035,0.63013,0.63043,0.62962,0.62989,2340,0.86853,0.86903,0.86852,0.86900,1018,1.21247,1.21264,1.21182,1.21184,3388,0.58254,0.58301,0.58196,0.58216,1749,1.05327,1.05342,1.05293,1.05325,4035,1.05327,1.05342,1.05293,1.05325,4035
2023.10.19,09:00:00,1.05324,1.05414,1.05272,1.05393,6367,0.62989,0.63102,0.62979,0.63067,3288,0.86899,0.86931,0.86816,0.86857,1790,1.21183,1.21379,1.21103,1.21327,9533,0.58216,0.58326,0.58209,0.58286,2604,1.05324,1.05414,1.05272,1.05393,6367,1.05324,1.05414,1.05272,1.05393,6367
2023.10.19,10:00:00,1.05393,1.05474,1.05349,1.05368,6571,0.63067,0.63093,0.62964,0.62976,4495,0.86856,0.86956,0.86819,0.86946,2844,1.21327,1.21443,1.21165,1.21171,13565,0.58286,0.58313,0.58171,0.58182,3618,1.05393,1.05474,1.05349,1.05368,6571,1.05393,1.05474,1.05349,1.05368,6571
2023.10.19,11:00:00,1.05367,1.05430,1.05286,1.05350,6265,0.62976,0.63064,0.62965,0.63036,3764,0.86947,0.87034,0.86926,0.87011,2531,1.21171,1.21240,1.21012,1.21061,12507,0.58181,0.58226,0.58170,0.58192,3117,1.05367,1.05430,1.05286,1.05350,6265,1.05367,1.05430,1.05286,1.05350,6265
2023.10.19,12:00:00,1.05350,1.05446,1.05345,1.05437,4528,0.63036,0.63055,0.62973,0.63052,2659,0.87012,0.87164,0.87011,0.87091,2336,1.21061,1.21072,1.20892,1.21051,10204,0.58191,0.58225,0.58148,0.58222,2107,1.05350,1.05446,1.05345,1.05437,4528,1.05350,1.05446,1.05345,1.05437,4528
2023.10.19,13:00:00,1.05437,1.05516,1.05421,1.05504,4021,0.63051,0.63153,0.63044,0.63139,2432,0.87090,0.87107,0.87032,0.87038,2023,1.21051,1.21216,1.21031,1.21199,8514,0.58221,0.58292,0.58212,0.58285,1813,1.05437,1.05516,1.05421,1.05504,4021,1.05437,1.05516,1.05421,1.05504,4021
2023.10.19,14:00:00,1.05504,1.05629,1.05504,1.05573,8211,0.63139,0.63154,0.63091,0.63110,2441,0.87039,0.87121,0.87031,0.87091,2073,1.21199,1.21257,1.21164,1.21203,8004,0.58285,0.58301,0.58231,0.58246,2017,1.05504,1.05629,1.05504,1.05573,8211,1.05504,1.05629,1.05504,1.05573,8211
2023.10.19,15:00:00,1.05573,1.05790,1.05551,1.05757,13916,0.63111,0.63237,0.63089,0.63187,4890,0.87090,0.87123,0.87063,0.87096,3405,1.21203,1.21442,1.21184,1.21407,14467,0.58246,0.58344,0.58228,0.58327,4082,1.05573,1.05790,1.05551,1.05757,13916,1.05573,1.05790,1.05551,1.05757,13916
2023.10.19,16:00:00,1.05757,1.05810,1.05648,1.05747,13755,0.63186,0.63261,0.63156,0.63216,5724,0.87095,0.87098,0.86989,0.87058,2996,1.21407,1.21616,1.21363,1.21446,15613,0.58328,0.58403,0.58297,0.58373,4190,1.05757,1.05810,1.05648,1.05747,13755,1.05757,1.05810,1.05648,1.05747,13755
2023.10.19,17:00:00,1.05747,1.05784,1.05645,1.05682,13801,0.63217,0.63234,0.63128,0.63143,5457,0.87060,0.87075,0.86957,0.87020,3611,1.21446,1.21537,1.21390,1.21426,14610,0.58373,0.58388,0.58299,0.58328,4259,1.05747,1.05784,1.05645,1.05682,13801,1.05747,1.05784,1.05645,1.05682,13801
2023.10.19,18:00:00,1.05681,1.05778,1.05658,1.05689,11445,0.63143,0.63289,0.63138,0.63233,4223,0.87021,0.87071,0.87018,0.87028,2540,1.21426,1.21498,1.21389,1.21423,11123,0.58327,0.58434,0.58324,0.58373,3110,1.05681,1.05778,1.05658,1.05689,11445,1.05681,1.05778,1.05658,1.05689,11445
2023.10.19,19:00:00,1.05688,1.06160,1.05556,1.05957,34353,0.63233,0.63559,0.63120,0.63462,12035,0.87026,0.87068,0.86969,0.87025,5612,1.21421,1.21912,1.21248,1.21732,43703,0.58374,0.58659,0.58270,0.58578,10199,1.05688,1.06160,1.05556,1.05957,34353,1.05688,1.06160,1.05556,1.05957,34353
2023.10.19,20:00:00,1.05957,1.06058,1.05827,1.05978,20192,0.63462,0.63557,0.63334,0.63411,7419,0.87025,0.87124,0.87018,0.87099,3255,1.21733,1.21825,1.21472,1.21657,21504,0.58580,0.58642,0.58439,0.58538,6326,1.05957,1.06058,1.05827,1.05978,20192,1.05957,1.06058,1.05827,1.05978,20192
2023.10.19,21:00:00,1.05978,1.06040,1.05772,1.05800,13675,0.63411,0.63494,0.63242,0.63266,5014,0.87099,0.87137,0.87075,0.87131,2435,1.21657,1.21760,1.21378,1.21412,11525,0.58538,0.58631,0.58404,0.58433,4203,1.05978,1.06040,1.05772,1.05800,13675,1.05978,1.06040,1.05772,1.05800,13675
2023.10.19,22:00:00,1.05801,1.05895,1.05797,1.05873,9020,0.63266,0.63335,0.63266,0.63327,3594,0.87130,0.87151,0.87113,0.87137,2063,1.21412,1.21528,1.21404,1.21483,10645,0.58433,0.58552,0.58433,0.58548,4351,1.05801,1.05895,1.05797,1.05873,9020,1.05801,1.05895,1.05797,1.05873,9020
